com.simibubi.create.content.kinetics.mechanicalArm.ArmBlockEntity	com.zurrtum.create.content.kinetics.mechanicalArm.ArmBlockEntity	main
com.simibubi.create.content.kinetics.mechanicalArm.ArmInteractionPoint	com.zurrtum.create.content.kinetics.mechanicalArm.ArmInteractionPoint	main
com.simibubi.create.content.kinetics.mechanicalArm.ArmInteractionPointType	com.zurrtum.create.content.kinetics.mechanicalArm.ArmInteractionPointType	main
com.simibubi.create.content.kinetics.saw.SawBlock	com.zurrtum.create.content.kinetics.saw.SawBlock	main
com.simibubi.create.content.kinetics.simpleRelays.AbstractSimpleShaftBlock	com.zurrtum.create.content.kinetics.simpleRelays.AbstractSimpleShaftBlock	main
com.simibubi.create.content.kinetics.simpleRelays.BracketedKineticBlockEntity	com.zurrtum.create.content.kinetics.simpleRelays.BracketedKineticBlockEntity	main
com.simibubi.create.content.kinetics.simpleRelays.BracketedKineticBlockEntityRenderer	com.zurrtum.create.client.content.kinetics.simpleRelays.BracketedKineticBlockEntityRenderer	client
com.simibubi.create.content.kinetics.simpleRelays.BracketedKineticBlockModel	com.zurrtum.create.client.infrastructure.model.BracketedKineticBlockModel	client
com.simibubi.create.content.kinetics.simpleRelays.CogWheelBlock	com.zurrtum.create.content.kinetics.simpleRelays.CogWheelBlock	main
com.simibubi.create.content.kinetics.simpleRelays.CogWheelBlock.isValidCogwheelPosition	com.zurrtum.create.content.kinetics.simpleRelays.CogWheelBlock.isValidCogwheelPosition	main
com.simibubi.create.content.kinetics.simpleRelays.ICogWheel	com.zurrtum.create.content.kinetics.simpleRelays.ICogWheel	main
com.simibubi.create.content.kinetics.simpleRelays.ShaftBlock	com.zurrtum.create.content.kinetics.simpleRelays.ShaftBlock	main
com.simibubi.create.content.kinetics.simpleRelays.SimpleKineticBlockEntity	com.zurrtum.create.content.kinetics.simpleRelays.SimpleKineticBlockEntity	main
com.simibubi.create.content.kinetics.simpleRelays.encased.EncasedCogVisual	com.zurrtum.create.client.content.kinetics.simpleRelays.encased.EncasedCogVisual	client
